Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000250061	14.73949336	-1.360987159	0.551142996	-2.469390286	0.013534351	0.085569591
ENSG00000250072	15.62270255	-1.992415862	1.276264409	-1.561130945	0.118492858	0.342506543
ENSG00000250073	24.99405056	-0.056747776	0.340332855	-0.166741986	0.867573068	0.947698577
ENSG00000250101	0.283354598	-0.692545204	3.019956015	-0.229322944	0.818617922	NA
ENSG00000250155	11.08649546	-0.27214709	0.575913611	-0.47254846	0.636535361	0.827859492
ENSG00000250303	0.694754967	-2.021461119	2.611697825	-0.774002681	0.438929206	NA
ENSG00000250312	3.107653213	3.678321739	0.97917159	3.756565016	0.000172262	0.003378116
ENSG00000250317	8.387026916	0.397912581	0.863689733	0.460712413	0.645004948	0.832205188
ENSG00000250321	0.22941671	-0.187738651	3.032997889	-0.061898708	0.950643496	NA
ENSG00000250334	1136.42326	-0.501856491	0.203292811	-2.468638655	0.01356281	0.085630004
ENSG00000250348	53.59745798	-0.029917923	0.519285577	-0.057613621	0.954056399	0.982914598
ENSG00000250361	1.081690641	-1.026616598	2.582303568	-0.397558447	0.690955695	NA
ENSG00000250415	0.848286055	-2.819164292	2.981117778	-0.94567357	0.344315107	NA
ENSG00000250421	0.708629329	3.10081645	2.561667992	1.210467734	0.226099465	NA
ENSG00000250479	0.810749794	1.688829012	1.422215951	1.187463135	0.23504499	NA
ENSG00000250535	15.54150059	0.006334329	0.630152766	0.010052053	0.991979757	0.995847153
ENSG00000250548	0.504657177	2.961400956	3.016095324	0.981865836	0.326165949	NA
ENSG00000250565	1.077943408	-2.765420544	2.914593952	-0.948818459	0.342712952	NA
ENSG00000250634	4.495428938	-0.946500553	1.258579914	-0.752038502	0.452027905	0.70810913
ENSG00000250657	0.535905929	-1.089951836	2.999709866	-0.363352419	0.716341641	NA
ENSG00000250682	0.200322245	-0.835040275	3.02517658	-0.276030259	0.782524826	NA
ENSG00000250686	0.108814781	1.550949848	3.04143303	0.509940489	0.610093155	NA
ENSG00000250722	1.094065196	-1.011253099	1.933542059	-0.523005483	0.600970438	NA
ENSG00000250771	0.709785602	-0.145266415	2.038493851	-0.07126164	0.943189524	NA
ENSG00000250878	57.27643639	-0.84902251	0.448683602	-1.892252148	0.058457393	0.223564366
ENSG00000250892	1.600030872	1.106166402	1.506813725	0.734109588	0.462881951	0.714918253
ENSG00000250903	11.53966812	-0.135963547	0.853729205	-0.159258399	0.873465295	0.950924726
ENSG00000250961	4.74100153	-0.261966138	1.163358569	-0.225180907	0.821838542	0.927948304
ENSG00000250984	0.308944486	-1.34472735	3.010322687	-0.446705384	0.655087794	NA
ENSG00000250999	0.714251588	-1.244285835	2.989408504	-0.41623145	0.677240649	NA
ENSG00000251022	2.968793784	0.468247997	1.277281851	0.366597237	0.713919469	0.874896577
ENSG00000251039	0.26331825	-0.557036093	3.024142634	-0.184196369	0.853859408	NA
ENSG00000251128	0.24775112	0.20954387	3.0346872	0.069049578	0.944950156	NA
ENSG00000251129	0	0	0	0	1	NA
ENSG00000251131	0.811627147	0.101968199	2.046032712	0.049837033	0.960252256	NA
ENSG00000251136	3.42400957	-0.607222769	1.062581035	-0.571460199	0.567687733	0.787031103
ENSG00000251138	0.476078925	0.837843609	3.018975372	0.277525818	0.781376384	NA
ENSG00000251141	0.293058039	-1.315433121	3.011090208	-0.436862741	0.662210895	NA
ENSG00000251191	1.500985619	-3.631209478	2.276880599	-1.594817699	0.110753008	0.328353032
ENSG00000251247	4.716358818	0.134275631	0.838558334	0.160126762	0.87278122	0.950408396
ENSG00000251259	3.737043615	-0.212438876	1.009901731	-0.210355987	0.833389841	0.932582725
ENSG00000251287	6.467377446	-0.714471678	0.874141921	-0.817340595	0.413733814	0.677345203
ENSG00000251301	115.1902523	-0.91413354	0.262575566	-3.48141129	0.000498779	0.00767222
ENSG00000251323	3.528882185	5.412013711	1.041671939	5.195506863	2.04E-07	1.48E-05
ENSG00000251340	1.050156047	-1.729291176	1.915091094	-0.902981159	0.366535895	NA
ENSG00000251363	0.370073698	2.633673642	3.024981535	0.870641229	0.383950077	NA
ENSG00000251399	74.75277615	-0.731894944	0.318375629	-2.298840984	0.021513971	0.118490318
ENSG00000251432	0.689068963	-2.076094833	2.986758243	-0.695099725	0.486992807	NA
ENSG00000251435	8.421785393	-1.613379677	0.512542213	-3.147798634	0.00164505	0.018342001
ENSG00000251442	3.994726965	-0.675208301	0.96098139	-0.702623701	0.482290288	0.72741601
ENSG00000251445	0.724906673	-1.162545635	1.553782994	-0.748203346	0.454337513	NA
ENSG00000251474	2.546336299	0.198851456	1.707090653	0.116485586	0.907267709	0.964401716
ENSG00000251532	0.947742525	3.149872075	1.90906904	1.649951892	0.098952776	NA
ENSG00000251544	0.290230536	0.327839847	3.037051555	0.107946751	0.914037932	NA
ENSG00000251562	11.1974943	-0.457397149	0.753473052	-0.607051769	0.543816557	0.769119264
ENSG00000251600	58.94083448	-0.276931136	0.477236383	-0.580280854	0.561725236	0.783159376
ENSG00000251606	0.176738182	-0.697878458	3.028707435	-0.230421219	0.817764475	NA
ENSG00000251636	7.110547143	1.435430927	1.034781612	1.387182484	0.165386125	0.416242153
ENSG00000253147	1.233159694	-0.432596674	1.820290717	-0.237652519	0.812150613	0.924034227
ENSG00000253203	1.099740948	1.455391685	1.9717373	0.738126567	0.460437541	NA
ENSG00000253210	1.974972951	-0.515321152	1.156660201	-0.4455251	0.655940325	0.838670525
ENSG00000253227	7.45024913	-0.395329714	0.766040968	-0.516068631	0.605806476	0.806982765
ENSG00000253250	1.545347395	0.621221703	1.949305499	0.318688735	0.749962558	0.891103052
ENSG00000253309	0.72151915	-1.718111141	2.987340463	-0.575130676	0.565202923	NA
ENSG00000253350	0.363943808	1.799809333	3.030521246	0.593894313	0.552582803	NA
ENSG00000253352	8.891004703	1.054501198	0.495290741	2.129054938	0.033249715	0.15648957
ENSG00000253355	4.357431847	-0.415614977	0.681864466	-0.609527256	0.542175012	0.7678312
ENSG00000253376	0	0	0	0	1	NA
ENSG00000253394	205.7641564	0.313301416	0.263680252	1.18818688	0.234759792	0.503771604
ENSG00000253395	3.438438435	-1.185445758	1.102582544	-1.075153751	0.282305898	0.556148002
ENSG00000253409	59.19332721	0.196578466	0.349370539	0.562664691	0.573663232	0.78999679
ENSG00000253426	7.35581521	-0.49954682	1.591422908	-0.313899478	0.753597387	0.89354696
ENSG00000253449	0.743788713	-0.434420694	2.035807	-0.21338992	0.831022842	NA
ENSG00000253474	2.231638659	0.821156515	1.755180429	0.467847352	0.639893756	0.829216321
ENSG00000253522	9.02808252	-0.875500816	0.657178771	-1.332211043	0.182790849	0.440097021
ENSG00000253534	0.550688379	-2.199583519	2.651613353	-0.82952649	0.406806553	NA
ENSG00000253549	5.004563313	-0.662097183	0.659880358	-1.003359435	0.315687469	0.588629933
ENSG00000253620	0.130372909	1.550949848	3.04143303	0.509940489	0.610093155	NA
ENSG00000253669	0.485174523	-2.010279189	2.993557077	-0.67153528	0.501879592	NA
ENSG00000253676	0.965020143	-0.72529715	1.147510011	-0.63206172	0.527346548	NA
ENSG00000253701	0.790721898	-1.713332152	2.239378072	-0.76509285	0.444216257	NA
ENSG00000253704	0.251842681	-1.108630891	3.016959496	-0.367466283	0.713271238	NA
ENSG00000253710	2.982360981	-0.160641294	1.175746339	-0.136629211	0.891323886	0.958229057
ENSG00000253716	4.025203945	-0.822502771	1.633604975	-0.503489389	0.614620239	0.812208161
ENSG00000253719	0.357427979	0.461175409	2.521757099	0.1828786	0.854893274	NA
ENSG00000253729	40.64989907	-0.121239532	0.540714113	-0.224221134	0.822585239	0.928074944
ENSG00000253736	0.853629242	1.341727137	1.428130917	0.939498698	0.34747476	NA
ENSG00000253737	11.19853793	-0.108648948	0.44095613	-0.246394007	0.805377245	0.920489193
ENSG00000253738	51.09737925	-0.071330925	0.208340914	-0.342375983	0.73206796	0.881350173
ENSG00000253771	0.730750487	2.066882959	2.610171893	0.791857029	0.428444045	NA
ENSG00000253773	4.17674995	0.951967685	1.140220472	0.834897906	0.403775194	0.66926514
ENSG00000253796	34.37311273	-0.611938784	0.591265161	-1.034965062	0.300685228	0.574431462
ENSG00000253818	0	0	0	0	1	NA
ENSG00000253819	89.65285581	-0.138871401	0.38638496	-0.359412024	0.719286881	0.878030065
ENSG00000253848	1.622002411	-1.188609586	1.576059823	-0.754165273	0.450749987	0.707104055
ENSG00000253878	0.249628479	-1.096336808	3.017334665	-0.363346108	0.716346354	NA
ENSG00000253882	0.379528853	1.605213041	2.895282384	0.554423655	0.579288941	NA
ENSG00000253948	2.418214952	0.738842153	1.060497101	0.696694175	0.485994205	0.729716191
ENSG00000253982	53.31046094	-0.816278185	0.214509004	-3.805332971	0.000141614	0.002962662
ENSG00000254004	2.747323447	1.325099001	1.030305936	1.286121874	0.198400531	0.460309555
ENSG00000254016	0.303633004	0.103250432	3.032295309	0.034050256	0.972837075	NA
ENSG00000254087	133.1893975	0.510533997	0.25323075	2.016082159	0.043791385	0.1856659
ENSG00000254093	0.635459613	-0.301179383	2.327264347	-0.129413482	0.89703048	NA
ENSG00000254119	5.564307574	-2.836108844	0.986294542	-2.87551915	0.004033637	0.035723117
ENSG00000254126	0.171704781	-0.671031729	3.029295785	-0.2215141	0.824692159	NA
ENSG00000254132	1.343243468	0.031620291	0.937941029	0.033712451	0.97310645	0.989172211
ENSG00000254138	25.54624662	0.066088672	0.423156349	0.156180269	0.875890929	0.951849804
ENSG00000254174	0.695062494	-0.836160503	2.309236349	-0.362093947	0.717281827	NA
ENSG00000254180	0.40115348	1.499461321	3.029370837	0.494974502	0.620618119	NA
ENSG00000254186	0.171704781	-0.671031729	3.029295785	-0.2215141	0.824692159	NA
ENSG00000254207	0.40962831	-1.751656806	2.999216968	-0.584038042	0.559194718	NA
ENSG00000254231	2.366987945	-1.750710107	1.351577028	-1.295309161	0.1952136	0.456792015
ENSG00000254235	0.165479287	-0.636942318	3.030039993	-0.210209212	0.83350439	NA
ENSG00000254303	1.883912753	0.586313757	1.302645856	0.450094517	0.65264229	0.836534642
ENSG00000254351	0.572492998	3.174555079	1.888597654	1.680905974	0.09278118	NA
ENSG00000254415	0.631330525	-0.960096324	2.740828363	-0.350294216	0.726117905	NA
ENSG00000254429	1.23235293	2.308570459	1.157657699	1.994173634	0.046133082	0.191376249
ENSG00000254469	1.548388226	-0.26079277	2.184525552	-0.119381881	0.904972815	0.963347868
ENSG00000254473	0.527394976	-1.554986207	2.753378993	-0.5647556	0.57224001	NA
ENSG00000254521	0.799522028	-1.25110858	2.266494145	-0.552001682	0.580947201	NA
ENSG00000254531	0.510504978	0.397793498	3.030562589	0.131260611	0.89556915	NA
ENSG00000254607	0.304149766	-1.314809521	3.011106712	-0.436653246	0.662362841	NA
ENSG00000254614	1.08275275	-0.04935049	1.397381173	-0.035316413	0.971827436	NA
ENSG00000254634	0.648133895	3.318650761	2.543111144	1.304957028	0.191907481	NA
ENSG00000254635	0.46380352	-0.436694737	2.097797739	-0.20816818	0.835097653	NA
ENSG00000254659	18.26569681	-0.663439745	0.43983278	-1.508390858	0.131454521	0.363213774
ENSG00000254682	8.186679722	-1.281005819	0.666458726	-1.922108253	0.054592138	0.214161774
ENSG00000254685	0.351945038	1.259764763	2.979675688	0.422785865	0.672451502	NA
ENSG00000254703	1.927328261	0.215003316	1.04578989	0.2055894	0.837111658	0.933443892
ENSG00000254717	74.13530212	-0.88313256	0.360029104	-2.452947691	0.014169094	0.088410463
ENSG00000254718	3.981985225	-0.435347538	0.750509845	-0.580069058	0.561868049	0.783159376
ENSG00000254733	1.235864738	-2.96462107	2.405681873	-1.232341277	0.217821627	0.484404502
ENSG00000254786	118.7397403	-0.030772985	0.325314304	-0.094594628	0.924636817	0.970595477
ENSG00000254810	49.12689564	-0.648680452	0.465658245	-1.393039764	0.163607767	0.414024922
ENSG00000254838	2.839235901	-2.122123611	0.868719281	-2.442818592	0.014573061	0.090062707
ENSG00000254839	0.557507373	2.365273427	2.678719821	0.882986496	0.377243568	NA
ENSG00000254854	0	0	0	0	1	NA
ENSG00000254858	0.085888924	0.909759466	3.04143303	0.299121979	0.764846977	NA
ENSG00000254877	5.964862103	-0.06856	0.605276811	-0.113270489	0.909816113	0.965214753
ENSG00000254879	0.15984984	-0.605424407	3.030742635	-0.199761075	0.841667445	NA
ENSG00000254887	0.637063149	-1.344460839	2.286182645	-0.588081115	0.556477848	NA
ENSG00000254893	1.717091278	2.033720805	0.975691296	2.084389615	0.037124742	0.168091034
ENSG00000254912	7.16990482	0.927342499	0.906004903	1.023551303	0.306047256	0.580252701
ENSG00000254926	4.10530016	0.232681957	0.659061841	0.353050264	0.724050759	0.879063564
ENSG00000254933	0.496771027	-0.103600517	1.836647338	-0.056407409	0.955017255	NA
ENSG00000254975	1.044788444	0.345893552	1.732846361	0.199610052	0.841785566	NA
ENSG00000254982	0.441721635	0.89720636	2.108614827	0.425495614	0.670475418	NA
ENSG00000254986	3.566703342	-1.606253971	1.372573012	-1.170250294	0.241900258	0.511820724
ENSG00000254999	922.3843528	-0.195864592	0.201898429	-0.970114494	0.331989425	0.604830925
ENSG00000255002	46.11946532	0.643815111	0.997283594	0.645568738	0.518558689	0.750981733
ENSG00000255007	11.55493379	2.949453755	0.828895839	3.558292391	0.000373274	0.006182558
ENSG00000255028	78.47067398	-0.414949499	0.299659044	-1.38473878	0.166132356	0.416941593
ENSG00000255045	0.252382182	0.122803984	3.032757816	0.040492513	0.967700476	NA
ENSG00000255051	0.887637088	1.15253818	2.981959988	0.38650357	0.699123759	NA
ENSG00000255079	34.37729807	0.663412176	0.362923146	1.827968766	0.067554239	0.242880725
ENSG00000255080	0.621523804	-2.349389791	2.987497402	-0.786407309	0.431628903	NA
ENSG00000255101	0.257557172	-1.144315721	3.015887832	-0.379429138	0.704369216	NA
ENSG00000255112	0.506318186	-0.014585111	1.640815066	-0.008888942	0.992907743	NA
ENSG00000255135	0.917542409	-0.759993383	1.591254546	-0.477606417	0.632930362	NA
ENSG00000255145	4.040138559	-0.525160643	0.673627871	-0.779600527	0.435626046	0.695098974
ENSG00000255185	0.281327534	-1.218522797	3.01373957	-0.404322527	0.685975563	NA
ENSG00000255189	0.495956237	0.630828181	1.655389882	0.381075291	0.703147382	NA
ENSG00000255197	0.798004827	2.156346123	1.708550598	1.262090877	0.206916088	NA
ENSG00000255198	35.0834612	2.242678913	0.31628453	7.090700619	1.33E-12	3.66E-10
ENSG00000255221	0.682483471	0.422968676	2.733200717	0.154752146	0.877016719	NA
ENSG00000255240	134.6948269	0.056196505	0.266220747	0.211089878	0.832817138	0.932471931
ENSG00000255302	0.791883488	1.611071948	1.547695035	1.040949226	0.297899114	NA
ENSG00000255319	0.86441312	-0.182106569	1.791905245	-0.101627343	0.919052475	NA
ENSG00000255322	2.723891302	5.386564035	1.290396067	4.174349389	2.99E-05	0.000890618
ENSG00000255325	175.6962007	0.186431251	0.367714716	0.506999702	0.612155028	0.810599906
ENSG00000255326	0.516837998	-0.812534023	3.007096211	-0.270205529	0.787002139	NA
ENSG00000255363	18.07991215	-0.375714831	0.417417793	-0.900092994	0.368070764	0.638230755
ENSG00000255364	45.51577638	-0.174592843	0.386509778	-0.451716498	0.651473232	0.835836042
ENSG00000255367	0.923157914	-0.1916513	2.297529321	-0.083416259	0.933520561	NA
ENSG00000255418	2.980929247	2.399056902	1.356456159	1.76862104	0.076957137	0.261927923
ENSG00000255422	0.200322245	-0.835040275	3.02517658	-0.276030259	0.782524826	NA
ENSG00000255451	3.672475594	-2.18543935	1.406450675	-1.553868463	0.120215796	0.344831678
ENSG00000255457	0.516468143	2.930830246	1.984708396	1.476705723	0.139754537	NA
ENSG00000255478	1.918155749	-0.640729518	1.388141885	-0.461573507	0.644387197	0.8317635
ENSG00000255479	22.55885648	-0.498453592	0.502721196	-0.991510992	0.321436128	0.594571522
ENSG00000255495	0.240443974	-1.021071699	3.019699858	-0.338136817	0.735260087	NA
ENSG00000255569	0.841211393	-2.290947413	1.860458409	-1.231388674	0.218177531	NA
ENSG00000255621	0.40356845	-0.729375097	3.009594372	-0.242349967	0.808508999	NA
ENSG00000255633	45.62437276	0.764884574	0.373094469	2.050109655	0.040353731	0.17662068
ENSG00000255717	7.208180283	-2.603816573	1.470586718	-1.770597097	0.076627725	0.261585226
ENSG00000255733	0.912226124	-2.926321826	2.901575537	-1.00852857	0.313200779	NA
ENSG00000255775	0.658641443	-2.437402527	2.98614096	-0.816238269	0.414363873	NA
ENSG00000255823	82.53180984	-0.027927696	0.319038481	-0.087537076	0.930244616	0.972668344
ENSG00000255872	0.778255733	-2.684325288	2.98274399	-0.899951621	0.368145997	NA
ENSG00000255874	4.763012655	-0.475451899	0.933295705	-0.509433287	0.610448549	0.809282094
ENSG00000255966	0.451217918	0.326467631	1.883043325	0.173372342	0.862358764	NA
ENSG00000255980	0.265107274	-1.179765085	3.01484827	-0.391318229	0.695562026	NA
ENSG00000256039	1.670323558	-3.428964317	1.706478067	-2.009380831	0.044496761	0.187151661
ENSG00000256043	2.09046248	-1.581444437	1.835023628	-0.861811485	0.388791264	0.656683231
ENSG00000256045	11.97647587	-0.537074452	0.509328033	-1.05447652	0.291664805	0.56561148
ENSG00000256050	2.003378234	-0.423149615	0.981210517	-0.431252629	0.66628469	0.846025475
ENSG00000256087	0.372525437	1.168272345	2.144393417	0.544803176	0.585888894	NA
ENSG00000256092	24.16262188	0.882489976	0.4284961	2.059505269	0.039445861	0.17447667
ENSG00000256128	0.239144515	2.203723207	3.036429323	0.725761403	0.467985052	NA
ENSG00000256148	3.980833321	-1.519567508	0.645959283	-2.352419957	0.018651704	0.10749646
ENSG00000256229	2.385981975	-0.426894141	1.767279655	-0.24155438	0.809125475	0.922537453
ENSG00000256263	16.60099255	1.03131583	1.188374711	0.867837241	0.38548344	0.652922035
ENSG00000256269	1.845885812	-0.052727701	2.516372952	-0.02095385	0.98328247	0.993129852
ENSG00000256331	2.0705478	1.809607088	1.17019187	1.546419125	0.122003378	0.34824185
ENSG00000256525	4.415547483	-2.176469031	1.643412632	-1.324359439	0.185383699	0.442987302
ENSG00000256553	0.542925958	-1.531986654	2.710090282	-0.565289896	0.5718766	NA
ENSG00000256582	0.302051471	-1.306292514	3.011332804	-0.433792144	0.664439387	NA
ENSG00000256591	0.74359185	-2.199952955	2.585009381	-0.851042542	0.394745721	NA
ENSG00000256618	18.01915141	0.223815519	0.344163681	0.650317077	0.515487429	0.749529145
ENSG00000256633	0.360700739	0.874373427	3.040477174	0.287577698	0.773670018	NA
ENSG00000256667	6.186860524	-0.004394168	1.323541925	-0.003320007	0.997351023	0.998784157
ENSG00000256672	0.517368064	1.645427267	2.043260271	0.805294994	0.42064947	NA
ENSG00000256673	7.466542313	0.293114063	0.717117337	0.408739334	0.682730964	0.856050578
ENSG00000256683	7.419196633	-0.026685508	0.986282649	-0.027056654	0.978414548	0.99158182
ENSG00000256734	0.856332613	-0.190112774	1.41339788	-0.134507612	0.893001192	NA
ENSG00000256771	0.815471248	-2.362398639	2.544740493	-0.9283456	0.353228328	NA
ENSG00000256862	1.271064937	-2.21847396	1.934872405	-1.146573776	0.25155782	0.522732534
ENSG00000257093	0.907708151	1.390383757	2.053146581	0.677196538	0.498281264	NA
ENSG00000257103	70.58312523	0.127264284	0.269246321	0.472668607	0.636449627	0.827859492
ENSG00000257122	3.233090119	0.872647036	0.8926148	0.977630033	0.328257338	0.601103618
ENSG00000257135	2.363436278	-0.048197111	1.406462244	-0.034268329	0.97266318	0.989172211
ENSG00000257156	1.062962698	-1.894020377	2.526295406	-0.749722448	0.453421885	NA
ENSG00000257176	0.371121712	0.148637954	3.033377741	0.049000806	0.960918654	NA
ENSG00000257207	947.8330714	-0.677296496	1.178185232	-0.574864187	0.565383152	0.785350279
ENSG00000257218	0.555711848	-1.720729079	2.337121642	-0.736259957	0.46157251	NA
ENSG00000257221	0.389204255	-1.707591859	3.000284467	-0.569143319	0.569258883	NA
ENSG00000257252	4.690033635	2.838612934	1.50404214	1.88732274	0.05911693	0.224898683
ENSG00000257261	77.08471272	0.913665387	0.475985805	1.919522342	0.054918262	0.214742965
ENSG00000257267	474.5893077	0.412562057	0.164446761	2.50878798	0.012114617	0.079133694
ENSG00000257275	2.244095351	-0.548397471	1.773986237	-0.309132878	0.75722045	0.896115278
ENSG00000257345	0.354244614	-1.578664026	3.003597522	-0.525591067	0.599172365	NA
ENSG00000257365	1.652565442	1.641757371	1.132735907	1.449373469	0.147233314	0.390839093
ENSG00000257433	9.82233089	0.604578881	0.726043819	0.83270302	0.405012241	0.670089646
ENSG00000257526	0.286211168	-0.671812418	3.020632243	-0.222407882	0.823996377	NA
ENSG00000257551	0.354841393	-1.536095194	3.004756541	-0.511221183	0.609196187	NA
ENSG00000257557	7.107333108	-0.801247683	0.559217811	-1.432800721	0.151914795	0.398133655
ENSG00000257599	1.369413519	-2.013832918	1.884747178	-1.068489685	0.285299681	0.558878943
ENSG00000257621	27.33282773	0.596108632	0.29978007	1.988486532	0.046757907	0.193436821
ENSG00000257698	0.784461399	2.162222867	1.71779907	1.258716985	0.208132574	NA
ENSG00000257704	0.665202759	2.99700302	3.005859204	0.997053693	0.318738448	NA
ENSG00000257762	0.102236294	1.550949848	3.04143303	0.509940489	0.610093155	NA
ENSG00000257870	1.67875658	-3.06600479	1.333512432	-2.299194756	0.021493883	0.118451689
ENSG00000257923	442.1382681	0.582904503	0.279216382	2.087644353	0.036829928	0.167572322
ENSG00000257951	0.625667271	-0.973499222	2.687036372	-0.362294769	0.717131767	NA
ENSG00000257953	3.696969313	-0.806842541	0.979648135	-0.823604427	0.41016436	0.674647269
ENSG00000257987	1.099087168	2.965494733	2.446273797	1.212249723	0.225416803	NA
ENSG00000258137	0.171704781	-0.671031729	3.029295785	-0.2215141	0.824692159	NA
ENSG00000258181	1.082139805	-1.283130514	1.980617235	-0.647843759	0.51708601	NA
ENSG00000258227	0.171704781	-0.671031729	3.029295785	-0.2215141	0.824692159	NA
ENSG00000258256	0.226112172	-0.350435415	3.029295761	-0.11568214	0.907904462	NA
ENSG00000258289	0.982016233	-1.034580193	1.42703091	-0.724987936	0.468459432	NA
ENSG00000258294	3.475030807	-1.129000964	1.586338443	-0.711702455	0.476649047	0.7253007
ENSG00000258352	0.245466305	-0.965687428	3.021517726	-0.31960343	0.749268974	NA
ENSG00000258405	0.36795393	-1.625473607	2.913285948	-0.557951961	0.576877188	NA
ENSG00000258410	1.150738055	4.133402472	2.007395281	2.059087471	0.03948586	NA
ENSG00000258418	1.253983479	-0.544583805	2.202994821	-0.247201582	0.804752221	0.920239192
ENSG00000258422	7.777652881	-0.707349341	0.730131578	-0.96879708	0.332646444	0.605540844
ENSG00000258461	1.543719888	1.437509608	1.550068121	0.927384796	0.353726782	0.62626323
ENSG00000258473	1.772872576	4.058104327	1.799527336	2.255094571	0.024127393	0.126893834
ENSG00000258476	0.031480335	0.589163533	3.04143303	0.193712479	0.84640102	NA
ENSG00000258511	0.05328328	0.268569084	3.04143303	0.088303468	0.929635483	NA
ENSG00000258551	4.016736441	-1.626931434	1.243398655	-1.308455199	0.190718961	0.45009476
ENSG00000258590	1.715171021	-0.784167691	1.293176897	-0.606388572	0.544256756	0.769381527
ENSG00000258689	0.510255596	-0.156772624	3.015429383	-0.051990149	0.958536542	NA
ENSG00000258694	9.950543537	-2.730627492	0.843260797	-3.238176734	0.001202963	0.014648981
ENSG00000258704	4.415309514	1.389988122	1.070616463	1.298306321	0.194182095	0.455420601
ENSG00000258736	1.122838729	1.04714062	1.577679993	0.66372181	0.506868378	NA
ENSG00000258791	8.141954452	-0.614258607	0.74357755	-0.826085467	0.408755611	0.673576908
ENSG00000258857	1.244579303	0.237353931	1.45444878	0.163191674	0.870367522	0.948920547
ENSG00000258860	1.003134378	1.543031162	2.977210052	0.518280919	0.604262284	NA
ENSG00000258884	0	0	0	0	1	NA
ENSG00000258890	14.83682456	-0.3913523	1.048928422	-0.373097241	0.709076072	0.87210984
ENSG00000258999	38.83669849	-0.492577576	0.391853667	-1.257044702	0.208737449	0.474689078
ENSG00000259020	1.084756531	0.248591915	0.963392843	0.258037951	0.796377618	NA
ENSG00000259033	1.559876809	-1.061793134	1.541159718	-0.688957232	0.490850182	0.732877826
ENSG00000259045	1.735406927	0.608098832	0.787452961	0.772235119	0.439975185	0.698128536
ENSG00000259062	2.761831567	-0.149660092	1.061811732	-0.14094786	0.887911132	0.956397818
ENSG00000259065	3.486198864	-2.247686793	1.149147938	-1.955959471	0.050469929	0.203152574
ENSG00000259070	0.707734879	3.45043518	2.153937386	1.601919908	0.109173322	NA
ENSG00000259088	0.370793493	0.402959826	2.509299687	0.160586569	0.872419034	NA
ENSG00000259092	0.345087363	-1.538603733	3.004687311	-0.512067837	0.608603533	NA
ENSG00000259120	3.4918947	0.460298142	0.719181311	0.640030733	0.522152619	0.753296613
ENSG00000259162	26.58872365	-0.043129838	0.736121416	-0.058590658	0.953278152	0.982447965
ENSG00000259165	1.981951848	-0.505110239	1.057849273	-0.47748791	0.633014728	0.825909193
ENSG00000259174	2.83483624	-0.184894603	0.955664728	-0.193472248	0.846589139	0.937206451
ENSG00000259207	3.325987887	1.632505823	0.798274344	2.04504358	0.040850562	0.178021207
ENSG00000259225	0.510225871	2.639636587	2.265375999	1.165209038	0.243934388	NA
ENSG00000259238	1.585276095	1.231588535	1.422727016	0.86565344	0.38668024	0.654217253
ENSG00000259278	2.358894616	-2.824596192	1.224642987	-2.306465004	0.021084663	0.11690762
ENSG00000259293	0.491589219	-2.020049027	2.993362179	-0.674842838	0.499775621	NA
ENSG00000259330	4.949494828	0.671599154	0.689910026	0.973459044	0.330325206	0.603376283
ENSG00000259338	2.140067476	0.0045009	0.740860554	0.006075233	0.995152695	0.997795863
ENSG00000259344	2.757010435	1.184102089	1.314432815	0.900846415	0.367669985	0.638017634
ENSG00000259345	44.8091701	0.08743902	0.476386006	0.183546575	0.854369178	0.941503321
ENSG00000259347	1.158345466	2.855580292	1.679872304	1.699879382	0.089153616	NA
ENSG00000259363	0.572879896	-2.232431355	2.98943097	-0.74677468	0.455199582	NA
ENSG00000259423	1.898981228	-1.757414507	1.339031946	-1.312451516	0.189367835	0.447983092
ENSG00000259445	0.220362346	-0.935772903	3.02252786	-0.30959943	0.75686559	NA
ENSG00000259456	0.898632661	1.537088338	1.982321421	0.775398138	0.438104435	NA
ENSG00000259471	1.014372228	1.129897814	1.560305209	0.724151792	0.468972551	NA
ENSG00000259476	0.975994573	-0.490386494	1.472082262	-0.333124382	0.739040395	NA
ENSG00000259483	188.5070203	0.473543959	0.270257941	1.752192577	0.0797407	0.268070775
ENSG00000259556	0.657182436	3.327450032	3.005580724	1.107090555	0.268254779	NA
ENSG00000259577	8.378057505	-0.253035396	0.602867741	-0.419719582	0.674690318	0.852113569
ENSG00000259658	2.520790651	1.600400156	1.355621938	1.180565254	0.237775474	0.507546377
ENSG00000259673	1.180789588	3.375840793	1.337271204	2.52442495	0.011588775	NA
ENSG00000259704	2.74578909	0.945363708	0.811923263	1.164351055	0.244281774	0.514787954
ENSG00000259719	294.5396235	0.18009456	0.219527582	0.820373269	0.412003349	0.675977969
ENSG00000259728	0.114469854	-0.293998113	3.037455214	-0.096790929	0.922892427	NA
ENSG00000259736	1.422652203	0.590295144	2.248502327	0.262528144	0.79291429	0.913417888
ENSG00000259755	0.439390497	-1.251227894	2.830805488	-0.442004193	0.658486172	NA
ENSG00000259781	2.613394823	-0.558021126	0.790042285	-0.706318049	0.479990372	0.726704197
ENSG00000259802	0.369535014	-1.608698759	3.002799647	-0.535732965	0.592143117	NA
ENSG00000259834	0.291421144	-0.685990079	3.020168809	-0.227136337	0.82031773	NA
